id;truck;shipment_start_timestamp;shipment_end_timestamp;start_location;end_location;shipment_distance;consumed_fuel
e35c4732-e96a-4967-8a5f-8f3f3b21c0f9;a37ca250-70b1-4b75-aac9-dc0d76e90d86;13/07/2022 13:00;13/07/2022 17:00;Barcelona;Barcelona;43;16.34
e18d5376-5161-486b-9188-ff95041cb7e4;ba4b0cd6-b589-4733-a0f8-b169d9e547a6;13/07/2022 14:00;13/07/2022 18:00;Barcelona;Barcelona;72;25.92
3e53e7d8-7afa-4d37-ba2f-eac53d757b5d;d375e340-b207-4784-b76a-05c6bf978ed4;13/07/2022 15:00;13/07/2022 19:00;Barcelona;Barcelona;120;45.6
fe4689d1-8311-4f4c-b583-df858b06e8e0;2e731f8f-f292-40d7-95de-75362ed4d49c;13/07/2022 16:00;13/07/2022 20:00;Barcelona;Barcelona;78;29.64
45dd17db-7e69-4efe-b516-a253c97e485e;4e28740a-423c-4e00-aaf1-bfd564baa7d4;13/07/2022 17:00;13/07/2022 21:00;Barcelona;Barcelona;40;13.6
13bb37b2-abe9-4833-9517-58ed774af018;720d649b-9422-4eb7-8f0c-6590b62108e3;13/07/2022 18:00;13/07/2022 22:00;Barcelona;Barcelona;93;27.9
a913d340-1952-4712-bd53-9dbb1b7b3a17;8c5ee52c-c76b-4c12-b744-55bd41d0c256;13/07/2022 19:00;13/07/2022 23:00;Barcelona;Barcelona;116;42.92
bfc47ca0-b9db-4df1-9a14-a54590155b89;5ad5dccd-64c1-47e1-a71d-b194d87f3469;13/07/2022 20:00;14/07/2022 0:00;Barcelona;Barcelona;114;39.9
cf27c247-3860-4d58-bf59-5f2ff5a52921;f81c8d26-a9c3-4ca6-a1bf-b6d6ed4c05dd;13/07/2022 21:00;14/07/2022 1:00;Barcelona;Barcelona;67;24.12
e27842ba-3104-4118-b533-fef05ff09d56;20fdee2a-5513-4557-a2cd-2489712c5b42;13/07/2022 22:00;14/07/2022 2:00;Barcelona;Barcelona;57;21.09
7ee16e10-797c-4f57-a4bc-ef9364457012;92a60413-7b4b-4410-950f-e179f9796faa;13/07/2022 23:00;14/07/2022 3:00;Barcelona;Barcelona;52;19.24
de42871d-7655-470c-a652-1fe2db3f9b1b;bdbd767f-813f-4ea7-8eae-83795a4ed6aa;14/07/2022 0:00;14/07/2022 4:00;Barcelona;Barcelona;114;39.9
c105335f-ce70-4ec9-b4c9-560a6e7ed912;29cb6e71-1582-47ce-9590-ea388c8bbae1;14/07/2022 1:00;14/07/2022 5:00;Barcelona;Barcelona;96;32.64
6927fdb0-0032-442c-85e6-796b8b30e45d;06e3d693-4429-4a90-aa3f-72ac6de85f91;14/07/2022 2:00;14/07/2022 6:00;Barcelona;Barcelona;54;18.9
ea21cf1d-249b-489b-898d-27b968c4c5c5;356fdf0a-7754-45f8-9838-7cc61a73649e;14/07/2022 3:00;14/07/2022 7:00;Barcelona;Barcelona;70;21
23dcfc36-7c05-4784-bff7-63688dad80b9;c994c879-e4e5-47d8-a280-1b70cade272e;14/07/2022 4:00;14/07/2022 8:00;Barcelona;Barcelona;108;43.2
a98dc760-4caa-4799-8d1f-00a6f01fed1d;b2836780-c1b9-4879-9c83-fb71e2f4d019;14/07/2022 5:00;14/07/2022 9:00;Barcelona;Barcelona;118;38.94
f99a2d5b-2845-48ee-9b67-06101dc67a26;1a06bc24-1f31-4b80-868b-a38dcc651240;14/07/2022 6:00;14/07/2022 10:00;Barcelona;Barcelona;120;48
d3a0edfa-7a0b-43ac-807c-941e3d62781d;6edbf5ec-105c-4d3f-ba39-6f016dc42756;14/07/2022 7:00;14/07/2022 11:00;Barcelona;Barcelona;86;29.24
18786717-ac96-4ffc-ad6d-e4f0d9a120ba;17308493-67a1-4cf0-9366-5de59363e799;14/07/2022 8:00;14/07/2022 12:00;Berlin;Berlin;50;15.5
ff6789ad-eea5-428c-836c-15b08791bdfb;bd488bfe-a721-4abb-bd31-d1227ca93fff;14/07/2022 9:00;14/07/2022 13:00;Berlin;Berlin;60;22.2
036913c2-f4b8-482d-907e-1766a58fec6f;5e39b11d-2de9-464d-b1f6-ab5950482f93;14/07/2022 10:00;14/07/2022 14:00;Berlin;Berlin;46;16.56
4a30cab4-2f4f-4ff0-8a08-225fafbf8ea8;cc0de49d-9abf-41ca-97fa-12a3dbdde69a;14/07/2022 11:00;14/07/2022 15:00;Berlin;Berlin;102;32.64
42f385f7-5954-4d3f-b274-aafacaf6a898;36a23c74-1f9d-49da-a4a7-72a6081a9349;14/07/2022 12:00;14/07/2022 16:00;Berlin;Berlin;80;29.6
e7c52705-bc05-43c4-8aeb-7205ab4d447c;9a1380e1-bf07-4603-8cec-7f2fb8b91e74;14/07/2022 13:00;14/07/2022 17:00;Berlin;Berlin;75;30
3e0f6211-4495-4c73-98ab-9d9deeb9d6ef;202c4d18-dbba-4040-a178-a252950363b1;14/07/2022 14:00;14/07/2022 18:00;Berlin;Berlin;66;20.46
b0d7830b-4430-4898-b687-6fb9f4b0fff5;e4f2db80-cb93-43ac-8ac9-12df115f0e7a;14/07/2022 15:00;14/07/2022 19:00;Berlin;Berlin;56;16.8
4b1af3b5-e92b-4fd5-b6a9-8580d31a2c7d;e7849abe-b41b-4674-a442-0e14f0043ef7;14/07/2022 16:00;14/07/2022 20:00;Berlin;Berlin;91;28.21
9594773d-4178-4f6f-8b41-b364bd7af8f0;78ba5717-39a0-4da9-a2b9-83ccb32b39aa;14/07/2022 17:00;14/07/2022 21:00;Berlin;Berlin;65;25.35
e4a17123-3ece-4432-9e0f-9a58805cfd6f;f84142f5-3ecb-4d82-a3b6-391af885432e;14/07/2022 18:00;14/07/2022 22:00;Berlin;Berlin;102;39.78
01f1c832-2503-4ee6-a563-28bb85917d63;99435870-58d0-40a1-848e-9af37ede80b5;14/07/2022 19:00;14/07/2022 23:00;Berlin;Berlin;110;40.7
f3c104f2-7058-46a3-9cf7-a1f35f27f3c2;818dfbd8-1ed7-4184-95c4-420c94b0719b;14/07/2022 20:00;15/07/2022 0:00;Berlin;Berlin;102;37.74
ee108b27-ca4b-4d52-8447-7efada45ba2c;5edead76-a694-4c4a-8a27-bafca6564f47;14/07/2022 21:00;15/07/2022 1:00;Berlin;Berlin;95;34.2
af6750fb-467b-4eab-b369-c4d99cd4107a;2991db85-c167-4b7e-aa95-7c79d5616d3c;14/07/2022 22:00;15/07/2022 2:00;Berlin;Berlin;106;32.86
7f5cf53b-b494-45f8-8465-f91f07fe9358;4b3c713e-887b-4d7a-8981-757427bf7a64;14/07/2022 23:00;15/07/2022 3:00;Berlin;Berlin;78;27.3
50d6d591-a1bf-4caf-8bab-de6a04ff130f;e0ce5f36-2f44-4f5a-975e-e24b83efaf08;15/07/2022 0:00;15/07/2022 4:00;Berlin;Berlin;46;15.64
ba13706f-a55b-4c92-89f6-81326569e645;c4f9b6e4-2904-4ce7-b49c-efbc3f4e88ec;15/07/2022 1:00;15/07/2022 5:00;Berlin;Berlin;120;36
4c4943f7-90d3-4cdf-b158-55931168862b;d9a6b0c6-81be-4d6a-b2e0-0a388ce65e3c;15/07/2022 2:00;15/07/2022 6:00;Berlin;Berlin;120;44.4
70f5cbb7-8b9d-46ea-8f10-da4833189c6c;66b37a0c-caac-4bad-9826-24c8e3a49cd8;15/07/2022 3:00;15/07/2022 7:00;Berlin;Berlin;59;17.7
bc4f59bd-d1ea-46f9-a220-c87dc05a7bf0;b1dfdcd6-b9d5-41a5-b767-39173e4b11b3;15/07/2022 4:00;15/07/2022 8:00;Berlin;Berlin;94;37.6
a33b7221-34d0-4ad8-9f7f-9301c5ebd01a;93a5a733-4415-4330-a6e9-a686611c0f57;15/07/2022 5:00;15/07/2022 9:00;Berlin;Berlin;91;36.4
57177681-44f4-44dc-8016-fefa9e4e6a48;a7e3c229-291f-4078-81a0-23b35fc8cf30;15/07/2022 6:00;15/07/2022 10:00;Berlin;Berlin;42;16.38
415de0b2-1c35-4a6c-9b32-492e84929113;9cac0b91-b20c-4efe-8f2b-0a66e05617f2;15/07/2022 7:00;15/07/2022 11:00;Berlin;Berlin;72;25.92
551138c2-0f84-4b4e-844a-54d0288c7812;4b9be797-d668-45e6-9eec-b42a7a614df4;15/07/2022 8:00;15/07/2022 12:00;Berlin;Berlin;45;17.1
59a90d93-3fab-4c01-b19c-62367ac14478;eb58c04b-51d0-4038-84cb-d41dcb540b84;15/07/2022 9:00;15/07/2022 13:00;Berlin;Berlin;52;17.16
b4fc7ac3-705d-4394-bb52-ab7be4f30637;1b56f454-f177-4269-91d5-7fdf77af6332;15/07/2022 10:00;15/07/2022 14:00;Berlin;Berlin;49;18.13
3f1d548f-0414-4085-8081-8bfdba5d0aef;0e007951-e8d4-49ea-b5af-07b16d13e7d6;15/07/2022 11:00;15/07/2022 15:00;Berlin;Berlin;102;34.68
899a25a2-79fb-4a12-953f-1aa5c1fb8555;adfbb51a-2f64-43c3-97b5-89fbaed0b4d9;15/07/2022 12:00;15/07/2022 16:00;Berlin;Berlin;66;21.78
5bc63faf-1b10-46a4-ad40-f87a86c2119d;f2dc1016-97cb-4bfe-a4f2-c1a582c5d0f8;15/07/2022 13:00;15/07/2022 17:00;Berlin;Berlin;113;36.16
32ae74bc-420c-42b6-b29c-4e107497360d;c3574801-4e5a-413f-9c23-fa7eb5d36f08;15/07/2022 14:00;15/07/2022 18:00;Berlin;Berlin;52;18.2
820b24a9-6b7f-42de-a906-7cd7657c19e2;0bba4b9c-1190-469a-aa4f-a9f7cb96b865;15/07/2022 15:00;15/07/2022 19:00;Berlin;Berlin;99;30.69
b8e2bbee-dbd8-441a-8d6b-9f764620d12a;c071840a-036e-449d-a5b1-914be1b0bf5d;15/07/2022 16:00;15/07/2022 20:00;Berlin;Berlin;105;32.55
7eedcd7f-03ee-4c8c-8df4-c4342c46ca6f;00a0ab4e-a276-4f46-91d2-3be604fded45;15/07/2022 17:00;15/07/2022 21:00;Berlin;Berlin;48;17.28
6d6452b4-1992-4f10-b004-c3a400ec3ca9;30a0ac5a-b904-48c2-9b8a-d9fa4f8a4632;15/07/2022 18:00;15/07/2022 22:00;Berlin;Berlin;114;43.32
27baaa89-22bd-471d-9ca0-65f45a8d1209;bdfc205d-7f55-458a-9f3e-45b7d37f5582;15/07/2022 19:00;15/07/2022 23:00;Berlin;Berlin;42;13.02
ec5a6643-0e42-4e4d-b97a-6781648aa385;513f3f97-a469-418c-a996-a8b8a3b677f9;15/07/2022 20:00;16/07/2022 0:00;Berlin;Berlin;105;38.85
ea637a0e-eda4-40c1-b185-1a4d372c0613;3f924a7b-e68a-4528-b757-4016f473382b;15/07/2022 21:00;16/07/2022 1:00;Berlin;Berlin;113;35.03
d98004e0-d75e-41b7-87a3-712ee8789356;16670ca1-dbe8-4da1-965e-295f4cd5aab5;15/07/2022 22:00;16/07/2022 2:00;Berlin;Berlin;52;18.72
dc068669-dd2e-4dfc-9ca0-0a8f36ac85ba;042de5ac-cc39-4dd8-9bf4-fb46a512c427;15/07/2022 23:00;16/07/2022 3:00;Berlin;Berlin;60;19.8
7048fb17-99f1-4702-843f-542ba5326a9d;e72d2ca4-b617-4059-a03d-6b0efdc44be0;16/07/2022 0:00;16/07/2022 4:00;Berlin;Berlin;64;19.2
b5b3ad9c-fd0e-404b-96d8-4ef13474ecb0;3b64e1eb-7719-4a85-9e77-2396f131f2e9;16/07/2022 1:00;16/07/2022 5:00;Berlin;Berlin;108;36.72
45e126e0-218e-45d1-a5dc-b9c6e7a418b6;e70869e0-747e-4b33-8e5a-16f5cfaf8b31;16/07/2022 2:00;16/07/2022 6:00;Berlin;Berlin;79;23.7
82830f42-8cf4-4f3d-90b9-0f06e5828f02;8919b01a-74cd-4d57-992b-3af78747019c;16/07/2022 3:00;16/07/2022 7:00;Berlin;Berlin;75;24
cd4635a6-f76b-4c55-b760-77f74b29c155;ac25e06a-3707-48d4-b8ce-069647293bfb;16/07/2022 4:00;16/07/2022 8:00;Berlin;Berlin;53;17.49
1348e774-65f0-4e4c-b289-c60f223fb609;01e04cbc-864a-4308-8a98-055aaa9f1078;16/07/2022 5:00;16/07/2022 9:00;Berlin;Berlin;65;25.35
f1a3368d-264f-478f-ae40-a8b734ceb3c8;7c57075d-61db-4604-8767-d2fb76ba59ad;16/07/2022 6:00;16/07/2022 10:00;Berlin;Berlin;40;14.8
f37a089e-8c63-440e-8da2-bb1ff9b0ecf1;9a946180-422d-4164-ab03-5525afc2cd78;16/07/2022 7:00;16/07/2022 11:00;Berlin;Berlin;77;23.1
a053b042-7c26-4239-ad1d-252323f227f5;5937893b-502f-44ec-bc4e-50b718f9344c;16/07/2022 8:00;16/07/2022 12:00;Berlin;Berlin;52;17.68
64976123-7547-42f7-9790-ceb7aa8f5ba7;d200471f-9f9d-4439-af49-6f03bed708c0;16/07/2022 9:00;16/07/2022 13:00;Berlin;Berlin;92;33.12
a06cfcc2-826b-4e72-a069-9dad9da42a8d;4ecd4161-b501-43ee-8ac5-65268b601cc4;16/07/2022 10:00;16/07/2022 14:00;Berlin;Berlin;119;42.84
38c616aa-ab8f-4c1f-bf75-8db584f2b21b;9975abbb-e1c2-4fcb-8266-ee94cb8da5a6;16/07/2022 11:00;16/07/2022 15:00;Berlin;Berlin;51;19.89
bc1d2c6c-a015-4cba-8838-64dff000297b;bf6c9663-0b29-4e73-b53b-9118f066ba3c;16/07/2022 12:00;16/07/2022 16:00;Berlin;Berlin;51;17.34
6113d845-3734-42be-9507-06ea3f3bdb40;cd927917-5c3f-4341-89bc-918136088803;16/07/2022 13:00;16/07/2022 17:00;Berlin;Berlin;88;35.2
2b586ebf-e447-4fbf-96d3-203a1c8707c3;12d3e6eb-01e2-461d-bacf-4d239cd4c430;16/07/2022 14:00;16/07/2022 18:00;Berlin;Berlin;73;27.74
9bb979c1-f00a-4c3a-a920-a63aecbe1045;5fcab74c-822c-4f12-809a-d416fbc4ca04;16/07/2022 15:00;16/07/2022 19:00;Berlin;Berlin;85;25.5
3b4347e7-c32d-473d-81a8-bf0b1c71f7bc;813bdd29-2b92-4bd0-95e9-716f7d8ae981;16/07/2022 16:00;16/07/2022 20:00;Berlin;Berlin;64;19.2
e4cfd932-3c63-42c0-8f7c-eedb5e225201;540b7bbc-225c-4381-90a7-733e3cef5531;16/07/2022 17:00;16/07/2022 21:00;Berlin;Berlin;94;28.2
1ee97f1f-3109-4d7d-8b30-ffb3da1f6336;d84622e0-5f4f-4e25-ab55-52a608f42c91;16/07/2022 18:00;16/07/2022 22:00;Berlin;Berlin;71;24.85
cb8ad3a3-ff88-4fab-aa22-72fb40117eed;3ee78e5a-3e15-4d6d-a9a2-5b91770d6bd4;16/07/2022 19:00;16/07/2022 23:00;Berlin;Berlin;95;33.25
208892d3-3807-43a1-ad1e-e68155c9cc4d;3d26db08-6c98-4b1a-9fb2-8589a902d40d;16/07/2022 20:00;17/07/2022 0:00;Berlin;Berlin;98;31.36
907dc3a0-1a44-4f18-8987-a0d0d3d9080b;c5a5d060-1939-4d65-bc00-7b8e75797109;16/07/2022 21:00;17/07/2022 1:00;Berlin;Berlin;56;17.36
514932f1-0928-4aa7-837e-33bf0caa8b46;378e54dd-51ea-480d-8c60-01f4c4e26877;16/07/2022 22:00;17/07/2022 2:00;Berlin;Berlin;63;21.42
5a9bb011-18d7-4101-9f6b-7d8541d76c35;394132cd-6c31-41cf-810a-093d99f3e1ec;16/07/2022 23:00;17/07/2022 3:00;Berlin;Berlin;96;32.64
06cfc36f-127e-4902-8ea6-b9626097704c;ce4d3f98-faab-49ed-b64e-63c0d563e0fc;17/07/2022 0:00;17/07/2022 4:00;Berlin;Berlin;47;15.51
f55b8616-b49b-4eb1-87ca-48a6f6f71d7b;6dcad258-a96c-41d7-a4e5-ef100e6961be;17/07/2022 1:00;17/07/2022 5:00;Berlin;Berlin;57;20.52
a7d2cd83-6276-45f2-91fa-73392ef402a7;1d9234ff-3910-4f10-9f74-6fea24ac9361;17/07/2022 2:00;17/07/2022 6:00;Berlin;Berlin;91;30.94
92528ab3-79ce-42c9-b24a-19d59ea29426;583b2dc9-8fd0-4696-ab91-1bd0ce87186d;17/07/2022 3:00;17/07/2022 7:00;Berlin;Berlin;102;40.8
1b33bf61-8750-4525-9872-c3bf2423ee76;5d538906-223c-4bfb-a0bb-e22736bce317;17/07/2022 4:00;17/07/2022 8:00;Berlin;Berlin;44;16.28
c6ab593c-05cb-420c-9852-04f438ea2994;5dea8e03-1bdc-4a10-84a3-75ef99745e0e;17/07/2022 5:00;17/07/2022 9:00;Berlin;Berlin;120;40.8
cc3f1fa2-71a1-4a05-876a-da4ca6759541;5e243491-50e2-4548-90e5-ca4669eac4bd;17/07/2022 6:00;17/07/2022 10:00;Berlin;Berlin;115;41.4
76b3ab62-e2b9-420c-b7a9-bbf378976939;d6398a6e-e49b-468e-a2b8-89a07010558f;17/07/2022 7:00;17/07/2022 11:00;Berlin;Berlin;81;32.4
b8a35f49-fd25-497b-a12b-6bf234e35a4e;3fd55533-2071-4f0d-a2c0-b639c2d1ec72;17/07/2022 8:00;17/07/2022 12:00;Berlin;Berlin;85;28.9
53a50949-bd84-4f16-922f-74badd9cc5a6;cf5990cc-681b-47fe-a19b-f9324facb000;17/07/2022 9:00;17/07/2022 13:00;Berlin;Berlin;110;40.7
7685a6f2-e03c-4024-9ff5-36bb0dd740ec;bafd4f1f-6ac1-4dfe-96b5-59e82ee03acc;17/07/2022 10:00;17/07/2022 14:00;Berlin;Berlin;73;23.36
544fcec4-7943-4eee-8854-2aa2de566782;f85b20c4-eb1f-47ee-9e0f-472396a0d87b;17/07/2022 11:00;17/07/2022 15:00;Berlin;Berlin;55;17.6
5eb6e6ee-a5cb-47c6-b6bc-98dca8a04d70;354214ce-3d51-4b04-894e-18af37228a4e;17/07/2022 12:00;17/07/2022 16:00;Berlin;Berlin;85;27.2
851a79c8-c001-4582-b6a6-409be6814c5f;e7fae431-8c6d-44ba-9e4e-fdec371d0534;17/07/2022 13:00;17/07/2022 17:00;Berlin;Berlin;100;32
3567112d-362f-48c8-b45f-ab6663441289;6be9c8e1-e759-47b3-9bee-dcc52929955d;17/07/2022 14:00;17/07/2022 18:00;Berlin;Berlin;118;38.94
a20aeecc-9fca-4483-9601-e1c0a58d0bdc;9ad7d4b4-39ee-4425-8f2b-67bb6e07dc0c;17/07/2022 15:00;17/07/2022 19:00;Berlin;Berlin;76;27.36
a5299d0e-9c9c-45aa-b1f5-4b9c1e18e9a1;2e669cb9-be01-4dde-b6a2-4e22dc3c0a21;17/07/2022 16:00;17/07/2022 20:00;Berlin;Berlin;73;21.9
80d84145-623d-4d1c-9b39-2b60108d9da0;67eb549b-c0d4-47e2-873d-432ab14d47c7;17/07/2022 17:00;17/07/2022 21:00;Berlin;Berlin;119;36.89
35f8322c-6bfe-4850-9ad2-f965832da78c;aa9e12f5-673b-413a-89e8-81a153178433;17/07/2022 18:00;17/07/2022 22:00;Berlin;Berlin;48;19.2
fd241d3c-336c-468a-bd85-646842ec2083;b48bdabf-35af-4391-a1b7-86c711504e4c;17/07/2022 19:00;17/07/2022 23:00;Berlin;Berlin;77;25.41
ba25948c-04a7-4687-a20b-15cad28087ff;53f15177-6bc4-408d-b1ea-312bcec92706;17/07/2022 20:00;18/07/2022 0:00;Berlin;Berlin;80;28.8
deb36880-b252-4fb8-8e5a-53b55adbe758;199e6c93-efff-4374-b250-2b7101eae6cc;17/07/2022 21:00;18/07/2022 1:00;Berlin;Berlin;44;17.16
944cd5d5-97c0-4d66-aa52-81c587a185a2;12252ded-f626-41e7-a2a2-c6a7ccb4e492;17/07/2022 22:00;18/07/2022 2:00;Berlin;Berlin;46;18.4
319da807-0e19-4cde-81bb-f8010c2f773b;1796f4d4-47d3-4a8f-bfc6-0c61e0ab694a;17/07/2022 23:00;18/07/2022 3:00;Berlin;Berlin;55;19.8
bd7bbe7f-540d-431b-8909-665d9434f38a;00b16ef9-f686-4a7c-851e-bf6156dbefe7;18/07/2022 0:00;18/07/2022 4:00;Berlin;Berlin;86;30.1
8213a6e5-7ccb-484f-b1cb-f6ac68bf5341;d7a3984c-ca8d-41b6-a1fd-a1e6c74d541f;18/07/2022 1:00;18/07/2022 5:00;Berlin;Berlin;108;43.2
fed9eeb7-9a44-45ef-96a4-57f00380740f;09e8effb-936c-47d0-9a35-186870e71ba3;18/07/2022 2:00;18/07/2022 14:00;Budapest;Bucarest;643;225.05
6c9286ec-8f06-4c7e-898b-3243cc8bec23;9186e85a-c6d4-4632-a170-a854cd0c4aed;18/07/2022 3:00;18/07/2022 15:00;Budapest;Bucarest;643;237.91
4c9a0d52-802b-44a8-bc11-f7b12c347f83;fb87879d-d9cd-4b24-86da-780748e1a537;18/07/2022 4:00;18/07/2022 16:00;Budapest;Bucarest;643;218.62
fbb16cfa-16c8-455a-b8af-53ff0f128b62;6df493bb-6859-402c-88d3-145b804479cd;18/07/2022 5:00;18/07/2022 17:00;Budapest;Bucarest;643;192.9
d3dfe88e-e8d4-4d2b-a9ea-8711d5a08e66;9e1fe017-3040-4d1f-93fd-08d0cf1ea035;18/07/2022 6:00;18/07/2022 18:00;Budapest;Bucarest;643;225.05
c540411d-d9a1-430e-bb0a-82ac926ad81e;fe106b3c-0649-442c-ab94-acfb20cef3ac;18/07/2022 7:00;18/07/2022 19:00;Budapest;Bucarest;643;205.76
2757c88d-8c8c-4aa5-a845-d6b2b9342bf9;763ae890-af6d-4028-98c2-fac65f592ad7;18/07/2022 8:00;18/07/2022 20:00;Budapest;Bucarest;643;257.2
20510944-3928-457e-9c4b-6fe773f89c87;1c915b64-a981-4cc8-9fa6-8025742c3fc8;18/07/2022 9:00;18/07/2022 21:00;Budapest;Bucarest;643;257.2
9e6b8b7b-91d7-4efa-983f-b1397395a116;3e78e509-7354-4c58-8dab-9b118daec1f7;18/07/2022 10:00;18/07/2022 22:00;Budapest;Bucarest;643;231.48
e65db255-a554-494e-bab6-fcc70a70a790;40a072b2-f811-4415-917c-80c55bb6d3b4;18/07/2022 11:00;18/07/2022 23:00;Budapest;Bucarest;643;218.62
baf88ea1-3c58-4d1f-b81e-82fbf63928fc;3d3446bc-1a45-46f7-a153-3cdfc2534718;18/07/2022 12:00;19/07/2022 0:00;Budapest;Bucarest;643;231.48
ba2f44c3-0a89-4e2b-bcee-cbdf6283fb0d;f0eca617-aea3-44dd-b035-15d051dc6d25;18/07/2022 13:00;19/07/2022 1:00;Budapest;Bucarest;643;231.48
99785ba4-0819-4e1e-8883-69d7bc2d642b;c5e5463e-362e-478f-99ff-58230c0c87e2;18/07/2022 14:00;19/07/2022 2:00;Budapest;Bucarest;643;199.33
aca999fa-e76e-4e7d-bb96-8ac0d429dbfa;e2ab883a-0ed6-4855-ae50-4fd0b71926d6;18/07/2022 15:00;19/07/2022 3:00;Budapest;Bucarest;643;199.33
74180415-a5e1-4706-a09f-581b635bbc87;024b8af2-43f1-402e-849e-62fe1379bb92;18/07/2022 16:00;19/07/2022 4:00;Budapest;Bucarest;643;212.19
cd94ae7f-162e-4562-bf41-1daf4fbd95a7;d0ebc0e0-bd1b-4860-a7e5-253f478f3cfc;18/07/2022 17:00;19/07/2022 5:00;Budapest;Bucarest;643;205.76
4d2c4efd-2e92-4c46-9112-6582a8a5f3b6;43daeaf8-7329-40f2-bf20-324715e6a3c5;18/07/2022 18:00;18/07/2022 22:00;Budapest;Budapest;40;12.4
d3d9088a-084e-4512-bf54-59ca383cd541;0e28df75-9ecb-44d4-9ecb-1c147664cc4b;18/07/2022 19:00;18/07/2022 23:00;Budapest;Budapest;100;33
3c14b8e5-e619-404f-9900-24170c97914d;d98b343a-d77d-4c6c-9733-2e478a62971d;18/07/2022 20:00;19/07/2022 0:00;Budapest;Budapest;74;23.68
2378d4df-cbee-4e81-933f-5dc6f7707b94;d0af2a05-0806-4752-bfe6-84a40700b6cb;18/07/2022 21:00;19/07/2022 1:00;Budapest;Budapest;110;36.3
bf61e760-c5fd-4134-8797-9661d5e7f99c;c6305189-ffe0-46ad-8063-c30bfb972555;18/07/2022 22:00;19/07/2022 2:00;Budapest;Budapest;81;26.73
aead5c57-4eb6-42b3-9a79-9f2832550864;f9cb61fc-649a-41e7-9a77-6f00dd2407f0;18/07/2022 23:00;19/07/2022 3:00;Budapest;Budapest;57;18.81
154ef220-61a0-43fd-9720-114035792eb6;8ddef213-237b-4bea-b166-ea187fc2f9b9;19/07/2022 0:00;19/07/2022 4:00;Budapest;Budapest;52;17.68
1e3ef1b3-5a83-4d06-b1f5-6fff14580a39;9452e7ed-d847-4a2b-aa95-ae0bd0e0ec66;19/07/2022 1:00;19/07/2022 5:00;Budapest;Budapest;55;20.9
8a296c2d-d34f-4650-9546-5b1fba8d4fc7;b00f57a0-0ae7-4e5f-b632-b11a82089ba4;19/07/2022 2:00;19/07/2022 6:00;Budapest;Budapest;84;31.92
e7403943-5717-4933-a774-8491849c2e38;4c874e0d-5bd6-4d2b-aceb-d61a4ef58cf8;19/07/2022 3:00;19/07/2022 7:00;Budapest;Budapest;89;34.71
b185a2ef-1589-49d3-9028-419b26893a6b;dd3945a9-1649-4253-b402-6e29979fe138;19/07/2022 4:00;19/07/2022 8:00;Budapest;Budapest;66;21.78
126cc2b2-47b4-49f1-88db-9bfd9c626d58;43deb207-5452-43bf-b8a7-3b37185868f2;19/07/2022 5:00;19/07/2022 9:00;Budapest;Budapest;78;23.4
eacc8730-c68b-4ed1-bade-1de0ff2d8cb4;f0dff0db-15e9-4432-b89d-60f1558268cb;19/07/2022 6:00;19/07/2022 10:00;Budapest;Budapest;51;16.32
4f9112a9-4c50-4629-8766-432c89d0ae2e;cab9e5e8-3729-48d9-995c-c23373e7bf70;19/07/2022 7:00;19/07/2022 11:00;Budapest;Budapest;92;34.04
8b27bb0e-843b-4af7-a2d3-59f831c318a3;d47e89b9-b568-4074-9a11-55812b7b019f;19/07/2022 8:00;19/07/2022 12:00;Budapest;Budapest;96;38.4
7f0cbe38-6b89-43f3-93c8-d009ac6cd685;4a743a26-a6f0-471a-8c08-653b3f60cad8;19/07/2022 9:00;19/07/2022 13:00;Budapest;Budapest;102;34.68
50f553a0-8960-43e7-8b17-75f4316c7586;654bbb94-0dc1-4826-82a3-a1d2a42776c2;19/07/2022 10:00;19/07/2022 14:00;Budapest;Budapest;100;30
26cfcd98-8b03-4dd3-a0a9-93e6425a09ae;86498555-eb2d-4248-a9f9-ad89db121e7f;19/07/2022 11:00;19/07/2022 15:00;Budapest;Budapest;89;35.6
61b1a9a6-eaa1-47b4-b344-863915742c3d;00786764-99d8-4167-85d2-279b62d3faa1;19/07/2022 12:00;19/07/2022 16:00;Budapest;Budapest;68;24.48
3eeaabda-86e2-4f86-b1ec-55bb17206b77;b22f2e3e-e921-40c1-9736-0ace91efc0ee;19/07/2022 13:00;19/07/2022 17:00;Budapest;Budapest;96;37.44
afe079d4-15bb-4fab-a770-860140f58bf8;7df04053-6346-4469-a535-4792b44bbe3b;19/07/2022 14:00;19/07/2022 18:00;Budapest;Budapest;48;16.32
fa8104ed-5e6e-4813-b599-ece4c001aad8;caf84e58-82e6-4641-af0c-7a9f54033aa5;19/07/2022 15:00;19/07/2022 19:00;Budapest;Budapest;90;36
aeafca3c-a70d-44d3-aa04-ff29df6d55f2;7140b162-4b5c-4295-8486-61775041731d;19/07/2022 16:00;19/07/2022 20:00;Budapest;Budapest;85;25.5
9b93a6df-1228-429e-a565-d3396e3bba53;62c21034-802b-4849-b160-527a767a2396;19/07/2022 17:00;19/07/2022 21:00;Budapest;Budapest;95;34.2
6deee293-6a26-4ffc-b21c-7b75af38fd1c;acee16dd-3658-4269-be70-ba487a8798d5;19/07/2022 18:00;19/07/2022 22:00;Budapest;Budapest;81;29.16
